day,num_tx,total_usd,whale_tx_count,avg_usd,eth_tx_growth
2020-03-16 00:00:00+00:00,784094,4247412466.483369,5998,5416.968458479939,0.19226096436874762
2020-03-17 00:00:00+00:00,763100,3278222370.5209074,3778,4295.9276248472115,-0.026774850974500497
2020-03-18 00:00:00+00:00,768437,2392637866.584589,3192,3113.6421939398924,0.006993840912069116
2020-03-19 00:00:00+00:00,864017,3317414911.0387692,3917,3839.5250452696755,0.12438235014711685
2020-03-20 00:00:00+00:00,822158,2888746767.909858,3785,3513.6151055026626,-0.04844696342780297
2020-03-21 00:00:00+00:00,857503,1256809993.2979538,1685,1465.6625029859415,0.042990520070351534
2020-03-22 00:00:00+00:00,746195,1115663290.0559828,1496,1495.1363786355882,-0.12980479368585296
2020-03-23 00:00:00+00:00,801238,2185324001.521647,3207,2727.4342973269454,0.07376490059568885
2020-03-24 00:00:00+00:00,791900,3503861517.674923,3354,4424.626237750881,-0.011654464715852186
2020-03-25 00:00:00+00:00,765389,2317429638.6028657,2821,3027.780172700242,-0.03347771183230208
2020-03-26 00:00:00+00:00,772649,2062651100.6612635,2390,2669.5836022065173,0.009485372797361835
2020-03-27 00:00:00+00:00,748776,1804863072.6548233,2330,2410.4178988840767,-0.0308976003333985
2020-03-28 00:00:00+00:00,667726,1546754295.1607218,1852,2316.4506027333396,-0.1082433197645224
2020-03-29 00:00:00+00:00,607984,1004417300.055661,1284,1652.0456131339986,-0.08947083084977969
2020-03-30 00:00:00+00:00,724004,1971146329.8668861,2455,2722.5627619003294,0.1908273901944788
2020-03-31 00:00:00+00:00,731749,1752974485.065375,2256,2395.595327175541,0.010697454710195009
2020-04-01 00:00:00+00:00,683007,2062438259.8887591,2348,3019.6443958682107,-0.06661027210149928
2020-04-02 00:00:00+00:00,720554,2489603705.93446,2847,3455.124398635578,0.05497308226709241
2020-04-03 00:00:00+00:00,722688,1791225255.4835417,2336,2478.5595657926265,0.0029616100944551693
2020-04-04 00:00:00+00:00,625952,901284878.583808,1148,1439.8626070110934,-0.13385582713425437
2020-04-05 00:00:00+00:00,614001,710554581.6137822,981,1157.2531341378633,-0.019092518276161763
2020-04-06 00:00:00+00:00,771300,2296987897.6506596,2931,2978.0732499036167,0.2561868791744639
2020-04-07 00:00:00+00:00,783472,2399913954.647013,3334,3063.1776944766543,0.01578114870997016
2020-04-08 00:00:00+00:00,830223,1686864129.3925698,2300,2031.8205221880985,0.05967156452304612
2020-04-09 00:00:00+00:00,727502,1547549103.7283392,2133,2127.2094148584324,-0.12372699864976033
2020-04-10 00:00:00+00:00,745643,1974275413.1149154,3007,2647.7488732743623,0.024936013921611266
2020-04-11 00:00:00+00:00,680523,1069222152.948525,1227,1571.1770990084465,-0.08733401909492877
2020-04-12 00:00:00+00:00,678530,1203685133.7338066,1488,1773.9600809600263,-0.002928629892009482
2020-04-13 00:00:00+00:00,744306,2195638761.7171264,2799,2949.914096778914,0.09693897101086169
2020-04-14 00:00:00+00:00,813972,2357998377.596352,2739,2896.9035514690336,0.09359860057556979
2020-04-15 00:00:00+00:00,792152,2076899179.0118017,2686,2621.844266014353,-0.026806818907775698
2020-04-16 00:00:00+00:00,790334,2422386771.595825,3218,3065.016526678373,-0.002295014088205316
2020-04-17 00:00:00+00:00,785639,1861960029.7447455,2405,2369.994399138466,-0.005940526410353142
2020-04-18 00:00:00+00:00,783111,1554852382.7590995,1798,1985.4814742215337,-0.0032177628656419044
2020-04-19 00:00:00+00:00,741675,1319930460.0354695,1622,1779.6615229520605,-0.05291203928944943
2020-04-20 00:00:00+00:00,828885,2299266935.067221,3064,2773.9275473283037,0.11758519567195869
2020-04-21 00:00:00+00:00,812963,2563028370.9576707,2964,3152.699902649531,-0.01920893730734663
2020-04-22 00:00:00+00:00,790519,2654736651.436703,3114,3358.2199181002647,-0.027607652500790336
2020-04-23 00:00:00+00:00,826397,2448831434.6969557,3635,2963.262735340225,0.04538537340658477
2020-04-24 00:00:00+00:00,846807,2748469486.9631753,2970,3245.6858374613994,0.02469757271626105
2020-04-25 00:00:00+00:00,792299,1277919000.0291448,1767,1612.9251709634175,-0.06436885854746122
2020-04-26 00:00:00+00:00,801949,1495984560.5925653,1735,1865.4360322072416,0.012179745272933529
2020-04-27 00:00:00+00:00,841193,2502506018.1172953,4411,2974.9486956231153,0.0489357802054744
2020-04-28 00:00:00+00:00,838453,2057832702.264584,3020,2454.3208769777007,-0.0032572786506782636
2020-04-29 00:00:00+00:00,897881,3875733965.0525365,4881,4316.5341120399435,0.07087815297935607
2020-04-30 00:00:00+00:00,899459,3834837362.5016775,4484,4263.49323593591,0.0017574712016403815
2020-05-01 00:00:00+00:00,827138,1944762163.360308,2921,2351.1943150481634,-0.08040499900495746
2020-05-02 00:00:00+00:00,765990,1294992265.4386158,1716,1690.6124955138002,-0.07392720440845424
2020-05-03 00:00:00+00:00,789689,1472546639.0647876,1974,1864.7171722852763,0.030939046201647447
2020-05-04 00:00:00+00:00,774035,2198372637.3239365,3203,2840.146294836715,-0.019822993608876405
2020-05-05 00:00:00+00:00,785518,2273281109.101901,2800,2893.989837409074,0.014835246468182905
2020-05-06 00:00:00+00:00,833506,2700723291.364434,3415,3240.196580905757,0.06109089798069545
2020-05-07 00:00:00+00:00,877129,4031617358.670326,3997,4596.379048771989,0.05233675582419317
2020-05-08 00:00:00+00:00,887756,3408771188.6970053,4017,3839.7613631414547,0.012115663716511405
2020-05-09 00:00:00+00:00,894382,1793264061.7119567,2399,2005.0314761611446,0.007463762565389498
2020-05-10 00:00:00+00:00,879153,3080614097.4709234,3725,3504.070505897066,-0.017027399925311548
2020-05-11 00:00:00+00:00,887554,2897235661.397773,3610,3264.2922699889505,0.009555788355382955
2020-05-12 00:00:00+00:00,880678,2313256603.6553392,3201,2626.6769507758104,-0.0077471342588733005
2020-05-13 00:00:00+00:00,856962,2747962876.711225,3458,3206.633289120434,-0.0269292522352097
2020-05-14 00:00:00+00:00,820300,2844880891.892707,3477,3468.0981249453944,-0.04278136020033563
2020-05-15 00:00:00+00:00,888691,2957012000.249728,2862,3327.379258088276,0.08337315616237961
2020-05-16 00:00:00+00:00,875030,3383981888.0853477,1971,3867.2752798022325,-0.015372047202008354
2020-05-17 00:00:00+00:00,808464,1389951870.9805255,1729,1719.250171906882,-0.07607282036044483
2020-05-18 00:00:00+00:00,857645,2982977590.479793,3755,3478.102933591163,0.060832640661798276
2020-05-19 00:00:00+00:00,848038,2404412784.668063,3257,2835.2653827635827,-0.011201604393426212
2020-05-20 00:00:00+00:00,855377,2583470627.879024,3389,3020.271328173453,0.008654093330723311
2020-05-21 00:00:00+00:00,867704,2594624767.4352202,3544,2990.2187467560598,0.014411189452136375
2020-05-22 00:00:00+00:00,916282,2361034139.1355314,3211,2576.75490638857,0.055984529286484896
2020-05-23 00:00:00+00:00,868425,1753372476.755579,1741,2019.025795843716,-0.052229553783660454
2020-05-24 00:00:00+00:00,825755,1491543948.9653337,1889,1806.2790403513557,-0.04913492817456888
2020-05-25 00:00:00+00:00,875607,2081616309.7742772,2819,2377.3408729878556,0.06037141767231202
2020-05-26 00:00:00+00:00,916975,2144193585.5929446,3039,2338.333744750887,0.047244939796050156
2020-05-27 00:00:00+00:00,896217,2197412960.158515,3117,2451.876007884826,-0.022637476485182217
2020-05-28 00:00:00+00:00,907265,2757465303.833926,3693,3039.3163010078933,0.012327371607546045
2020-05-29 00:00:00+00:00,949269,3084480891.871173,3965,3249.322259413478,0.046297388304409326
2020-05-30 00:00:00+00:00,881950,2262316064.5320225,2502,2565.1296156607773,-0.0709166737774013
2020-05-31 00:00:00+00:00,850103,1939116593.2250152,2036,2281.0372310473144,-0.03610975678893358
2020-06-01 00:00:00+00:00,929874,2964356364.5368953,3943,3187.911872508421,0.09383686447406969
2020-06-02 00:00:00+00:00,980902,4569386484.101985,5876,4658.351684573979,0.05487625205135327
2020-06-03 00:00:00+00:00,898364,2536878966.308217,3520,2823.8876071483464,-0.0841450012335585
2020-06-04 00:00:00+00:00,930407,2846011681.263016,3860,3058.888939209417,0.03566817014038848
2020-06-05 00:00:00+00:00,901995,2612053826.5257816,3456,2895.8628667850503,-0.030537173516536287
2020-06-06 00:00:00+00:00,946196,1301475162.1844397,1824,1375.481572723241,0.04900359758091777
2020-06-07 00:00:00+00:00,943786,1495104336.7627804,2138,1584.156087039626,-0.002547040993620797
2020-06-08 00:00:00+00:00,966206,2739519912.187648,3713,2835.337300935461,0.023755385225040504
2020-06-09 00:00:00+00:00,923075,2999658845.6921325,4110,3249.6371862439482,-0.04463954891606969
2020-06-10 00:00:00+00:00,939890,3047535168.5826516,4345,3242.4381242301242,0.01821628795059982
2020-06-11 00:00:00+00:00,925331,3853963688.6070843,5008,4164.956851772052,-0.015490110544850944
2020-06-12 00:00:00+00:00,889318,2681899963.6002874,3895,3015.681638739222,-0.038919046265606605
2020-06-13 00:00:00+00:00,833267,1448288698.070845,1528,1738.084789234237,-0.06302694874049553
2020-06-14 00:00:00+00:00,785017,1485963479.5355394,1767,1892.906114817309,-0.05790460920689289
2020-06-15 00:00:00+00:00,912281,3661066435.7357683,5129,4013.0907425845417,0.1621162344254965
2020-06-16 00:00:00+00:00,904928,3125656980.9289393,4753,3454.039416317032,-0.00806001659576383
2020-06-17 00:00:00+00:00,879736,4006086453.551273,4838,4553.73709107195,-0.02783867887831959
2020-06-18 00:00:00+00:00,913845,3834620243.8996215,4646,4196.138561681271,0.03877185883037648
2020-06-19 00:00:00+00:00,945942,4971192620.955606,5638,5255.282692760874,0.035123024145232495
2020-06-20 00:00:00+00:00,941415,2828717591.777533,4263,3004.75092470115,-0.0047857056775151285
2020-06-21 00:00:00+00:00,987058,4116955031.4380784,4374,4170.935275777187,0.04848339998831541
2020-06-22 00:00:00+00:00,1092083,4931388589.730121,6214,4515.5803997774165,0.10640205540099967
2020-06-23 00:00:00+00:00,1119442,4772539997.901556,5787,4263.3204738624745,0.02505212515898525
2020-06-24 00:00:00+00:00,1070862,4526739473.789859,5534,4227.192181429408,-0.043396620816442466
2020-06-25 00:00:00+00:00,1041742,4289524951.2198095,6598,4117.646165000364,-0.02719304634957631
2020-06-26 00:00:00+00:00,1017505,3478385573.299238,4318,3418.543961257427,-0.02326583741463817
2020-06-27 00:00:00+00:00,1017138,3257433586.453031,3756,3202.548313457005,-0.0003606861882742285
2020-06-28 00:00:00+00:00,997731,3248167039.583872,2808,3255.5538913633754,-0.019080006842729258
2020-06-29 00:00:00+00:00,1056189,6026059446.028826,4457,5705.474537255004,0.0585909428493252
2020-06-30 00:00:00+00:00,1111318,4259884072.2053685,4289,3833.1819265101153,0.05219615049957915
2020-07-01 00:00:00+00:00,1044438,4614262848.712403,4698,4417.938497749415,-0.06018079433609458
2020-07-02 00:00:00+00:00,1039119,7480424749.898244,6666,7198.814332043052,-0.005092690997455129
2020-07-03 00:00:00+00:00,1022098,4514352637.312531,5705,4416.751267796759,-0.016380222091983643
2020-07-04 00:00:00+00:00,946287,2395262167.3150115,3067,2531.2216772660004,-0.07417194828675922
2020-07-05 00:00:00+00:00,880075,2312178749.0811706,2192,2627.2519377111844,-0.06997031555965583
2020-07-06 00:00:00+00:00,1020012,4355153239.598951,5819,4269.707846181173,0.1590057665539868
2020-07-07 00:00:00+00:00,1064506,4682764270.075688,5174,4399.00223209234,0.04362105543856343
2020-07-08 00:00:00+00:00,1092210,5543307854.365173,6724,5075.313222150661,0.02602521733085572
2020-07-09 00:00:00+00:00,1070343,4656451630.652111,5352,4350.429376986734,-0.020020875106435576
2020-07-10 00:00:00+00:00,1034806,3918500459.7706966,4709,3786.7005600766684,-0.033201506432984584
2020-07-11 00:00:00+00:00,982930,2318474409.736392,2662,2358.7380685668277,-0.050131135691134365
2020-07-12 00:00:00+00:00,997960,2927108026.1900244,2582,2933.0915329171753,0.015291017671655194
2020-07-13 00:00:00+00:00,1151834,4400536836.621683,5821,3820.46096626917,0.15418854463104736
2020-07-14 00:00:00+00:00,1098661,4712855154.345149,5339,4289.6354328998195,-0.046163770126598114
2020-07-15 00:00:00+00:00,1111360,3820519068.5779757,5030,3437.697117565843,0.011558615441887854
2020-07-16 00:00:00+00:00,1068620,3921318486.639181,5224,3669.5162795373294,-0.03845738554563782
2020-07-17 00:00:00+00:00,1078101,4123697855.908643,4824,3824.9643177296402,0.008872190301510319
2020-07-18 00:00:00+00:00,1071509,3422326939.9651623,4157,3193.9320528013877,-0.006114454953663917
2020-07-19 00:00:00+00:00,1082448,4737136146.258259,6395,4376.317519417338,0.01020896698021212
2020-07-20 00:00:00+00:00,1143700,6278322325.089018,7513,5489.483540341888,0.056586551963696996
2020-07-21 00:00:00+00:00,1120095,5519730907.199045,7116,4927.913174506667,-0.0206391536242021
2020-07-22 00:00:00+00:00,1138040,6539798796.211966,7672,5746.545636543501,0.0160209625076444
2020-07-23 00:00:00+00:00,1147143,7890963897.039592,9420,6878.797061080956,0.007998840111068217
2020-07-24 00:00:00+00:00,1146282,6745447201.698973,7908,5884.631531943251,-0.0007505603050360632
2020-07-25 00:00:00+00:00,1175506,6745954186.313105,7728,5738.766272833235,0.025494599060266188
2020-07-26 00:00:00+00:00,1137893,9439985688.719162,7456,8296.022287437538,-0.03199728457362194
2020-07-27 00:00:00+00:00,1261456,10965825700.747686,11953,8692.991036348225,0.10858929618162683
2020-07-28 00:00:00+00:00,1222353,7550335897.550156,9713,6176.886625672089,-0.0309983067185855
2020-07-29 00:00:00+00:00,1163851,8979128800.590303,9945,7715.0157542419975,-0.04786015169104174
2020-07-30 00:00:00+00:00,1164479,7214402553.354846,9100,6195.390860079783,0.0005395879713123719
2020-07-31 00:00:00+00:00,1218838,8045308887.910864,9497,6600.80247572759,0.046680962043969876
2020-08-01 00:00:00+00:00,1171566,5916451768.089187,7881,5050.03710255264,-0.03878448161281478
2020-08-02 00:00:00+00:00,1125886,6347708569.701729,9750,5637.96740496083,-0.03899054769428267
2020-08-03 00:00:00+00:00,1176793,7459721608.003168,10153,6339.026156684454,0.045215057297097516
2020-08-04 00:00:00+00:00,1164208,6775090985.883574,9013,5819.484993990398,-0.010694319221817294
2020-08-05 00:00:00+00:00,1182699,5857674132.325835,7973,4952.802135053666,0.015882900650055598
2020-08-06 00:00:00+00:00,1215885,5980911621.960044,7300,4918.978046410675,0.028059548541091273
2020-08-07 00:00:00+00:00,1249695,7442210335.022202,7976,5955.221342025216,0.027806906080755978
2020-08-08 00:00:00+00:00,1182406,4695852600.354751,5480,3971.4384063974226,-0.053844338018476545
2020-08-09 00:00:00+00:00,1229151,4372479254.643423,5103,3557.316598728247,0.03953379803553103
2020-08-10 00:00:00+00:00,1289980,11107570048.649961,12813,8610.652916052932,0.04948863077034482
2020-08-11 00:00:00+00:00,1254244,8350400117.961275,10618,6657.71581762502,-0.02770275508147413
2020-08-12 00:00:00+00:00,1229214,10775128248.18714,12895,8765.868472200234,-0.01995624455847511
2020-08-13 00:00:00+00:00,1209139,10599149381.182447,14034,8765.86511656844,-0.016331574485809686
2020-08-14 00:00:00+00:00,1201546,15036701227.128372,15674,12514.461557966464,-0.006279675041496513
2020-08-15 00:00:00+00:00,1107833,7026262100.537697,7861,6342.347718959172,-0.07799368480274582
2020-08-16 00:00:00+00:00,1152369,5864921093.686219,6227,5089.447124737145,0.04020100502512558
2020-08-17 00:00:00+00:00,1181976,8526702064.0424185,10661,7213.9384082607585,0.025692291271285583
2020-08-18 00:00:00+00:00,1229256,8712664229.799316,10746,7087.7540803537395,0.04000081219923257
2020-08-19 00:00:00+00:00,1216891,9634703573.149218,15352,7917.474591519879,-0.010058929954378959
2020-08-20 00:00:00+00:00,1182994,12498302615.492834,11697,10564.97549057124,-0.027855411865154722
2020-08-21 00:00:00+00:00,1256752,8993530984.679686,11006,7156.170019764986,0.06234858334023663
2020-08-22 00:00:00+00:00,1102479,6690544400.1851225,8536,6068.636590978262,-0.12275532483735851
2020-08-23 00:00:00+00:00,1122524,5698355681.06481,6549,5076.37759287535,0.018181752214781355
2020-08-24 00:00:00+00:00,1162182,8518523846.895445,12114,7329.767495018375,0.03532931144456608
2020-08-25 00:00:00+00:00,1138199,7605834597.187141,9760,6682.341661859781,-0.02063618262888256
2020-08-26 00:00:00+00:00,1166218,8033197932.972201,9566,6888.2472513476905,0.02461696065450769
2020-08-27 00:00:00+00:00,1136576,8064486489.335626,10237,7095.422118129914,-0.025417203301612568
2020-08-28 00:00:00+00:00,1131912,11118223082.583712,13980,9822.51542751001,-0.004103553127991488
2020-08-29 00:00:00+00:00,1130992,9477646770.10759,11510,8379.941476250575,-0.0008127840326810354
2020-08-30 00:00:00+00:00,1142415,9536869856.479786,12698,8347.990753342512,0.010099983023752701
2020-08-31 00:00:00+00:00,1235856,14720268907.563122,18325,11910.990364219717,0.08179251848058722
2020-09-01 00:00:00+00:00,1245701,17992856936.625725,24691,14443.961220730918,0.007966138449787108
2020-09-02 00:00:00+00:00,1181212,17672166761.30026,25168,14961.045740561609,-0.05176924478667033
2020-09-03 00:00:00+00:00,1149636,18979022153.924778,25904,16508.722894833478,-0.026731865236722996
2020-09-04 00:00:00+00:00,1141207,15757904111.682102,22729,13808.103272834904,-0.0073318859186733976
2020-09-05 00:00:00+00:00,1040906,18460425540.74287,29083,17734.95929578931,-0.08789027757453294
2020-09-06 00:00:00+00:00,1026667,12713482657.769533,16633,12383.258308457887,-0.013679429266427512
2020-09-07 00:00:00+00:00,1051480,10152183237.31483,14609,9655.136795102932,0.02416849864659132
2020-09-08 00:00:00+00:00,1026700,11865738184.395966,16063,11557.161960062302,-0.023566782059573188
2020-09-09 00:00:00+00:00,1052603,15168104410.548012,20268,14410.090423975622,0.025229375669621135
2020-09-10 00:00:00+00:00,1120964,17287891310.28072,27447,15422.343010373857,0.06494471324896467
2020-09-11 00:00:00+00:00,1074413,17046336699.08304,25062,15865.72081600189,-0.04152764941603837
2020-09-12 00:00:00+00:00,1034584,12026160774.892534,17133,11624.151132138652,-0.03707047476156744
2020-09-13 00:00:00+00:00,1042047,14556349119.383163,21856,13968.994795228204,0.007213527369454686
2020-09-14 00:00:00+00:00,1079688,19461793164.302216,27240,18025.3861896235,0.036122171072897835
2020-09-15 00:00:00+00:00,1089837,20008406853.459282,23299,18359.082003509957,0.009399937759797306
2020-09-16 00:00:00+00:00,1035013,16996200626.109318,21342,16421.243623132577,-0.05030477034639125
2020-09-17 00:00:00+00:00,1406016,19675890117.129116,25249,13994.072696988595,0.3584525025289538
2020-09-18 00:00:00+00:00,1244808,18733527323.496643,23630,15049.330759038055,-0.11465587873822203
2020-09-19 00:00:00+00:00,1090001,20491004313.749607,22400,18799.069279523235,-0.12436215062885203
2020-09-20 00:00:00+00:00,1095309,10657982960.26136,13249,9730.571884519675,0.0048697203030088065
2020-09-21 00:00:00+00:00,1133662,14453622230.530485,19009,12749.498731130165,0.03501568963644042
2020-09-22 00:00:00+00:00,1081497,9466641543.370909,13407,8753.275823576865,-0.04601459694335697
2020-09-23 00:00:00+00:00,1084100,11728540662.077347,15991,10818.688923602385,0.0024068490250088725
2020-09-24 00:00:00+00:00,1087537,10345413123.87483,13746,9512.699911703998,0.003170371736924693
2020-09-25 00:00:00+00:00,1034790,10051412937.895714,13402,9713.480936127828,-0.04850133834527004
2020-09-26 00:00:00+00:00,984559,8211525634.319672,9721,8340.308335325431,-0.0485422162950937
2020-09-27 00:00:00+00:00,966479,8661920978.38168,8565,8962.347840337638,-0.018363551600259598
2020-09-28 00:00:00+00:00,1080187,12107701130.82993,12977,11208.893581231703,0.11765180619547855
2020-09-29 00:00:00+00:00,1088234,10062665530.47367,13407,9246.784726881966,0.007449636035242069
2020-09-30 00:00:00+00:00,1079040,10082636585.087248,12990,9344.080465123858,-0.00844855058746552
2020-10-01 00:00:00+00:00,1018741,10359588295.55714,14010,10169.010862974143,-0.05588208036773423
2020-10-02 00:00:00+00:00,1002138,9730066927.146608,13920,9709.308425732392,-0.01629756729139198
2020-10-03 00:00:00+00:00,956528,6719696173.209579,8012,7025.090925942136,-0.04551269386052614
2020-10-04 00:00:00+00:00,985452,5751884780.395454,7482,5836.798525342132,0.030238529347807797
2020-10-05 00:00:00+00:00,1027690,9671022451.07328,11286,9410.447168964649,0.042861549826881395
2020-10-06 00:00:00+00:00,1083502,9464165022.038576,12203,8734.792388051499,0.05430820578189932
