day,num_tx,total_btc,btc_whale_tx_count,avg_btc,btc_tx_growth
2020-02-26 00:00:00+00:00,329967,880402.4299550002,1278,2.6681529666754558,-0.013825752481372855
2020-02-27 00:00:00+00:00,338781,987245.1279763198,1159,2.9141100828450233,0.026711762085299462
2020-02-28 00:00:00+00:00,368590,1015364.88347213,1385,2.7547271588272335,0.08798899584097097
2020-02-29 00:00:00+00:00,307527,639925.7057926899,653,2.0808764947230323,-0.1656664586668114
2020-03-01 00:00:00+00:00,309849,566480.9449501099,706,1.8282484208440561,0.0075505565364992755
2020-03-02 00:00:00+00:00,342821,823835.40843038,1161,2.403106602076244,0.10641312381192125
2020-03-03 00:00:00+00:00,342324,791229.9488574201,969,2.3113481638956666,-0.0014497361596867986
2020-03-04 00:00:00+00:00,358745,1019256.0311256698,972,2.84117139228608,0.04796917540108203
2020-03-05 00:00:00+00:00,349529,856202.2221624,971,2.4495885095725964,-0.02568955664887318
2020-03-06 00:00:00+00:00,338383,949234.9721771199,1216,2.8052088082945064,-0.031888627266979275
2020-03-07 00:00:00+00:00,313312,612862.11988538,514,1.9560761154548183,-0.07409060147820667
2020-03-08 00:00:00+00:00,302694,617403.51878374,732,2.0396952657923184,-0.033889541415585756
2020-03-09 00:00:00+00:00,348211,1226807.32045709,1859,3.5231722158607566,0.1503729839375738
2020-03-10 00:00:00+00:00,329698,1075469.91787443,1460,3.26198496161466,-0.05316604013084025
2020-03-11 00:00:00+00:00,287492,1694561.8392460106,1485,5.89429215159382,-0.1280141220146922
2020-03-12 00:00:00+00:00,349978,2351186.61606323,2962,6.718098326361172,0.2173486566582723
2020-03-13 00:00:00+00:00,276798,2348968.8049885104,3355,8.48622029418027,-0.20909885764248037
2020-03-14 00:00:00+00:00,279828,1140936.0143029,1954,4.077276092109797,0.010946610885916863
2020-03-15 00:00:00+00:00,223230,862960.82944784,1501,3.8657923641438874,-0.2022599596895236
2020-03-16 00:00:00+00:00,270399,1604680.52504559,2542,5.934491344441326,0.21130224432199962
2020-03-17 00:00:00+00:00,278326,1497870.7888442099,2117,5.381713490095104,0.02931593681929301
2020-03-18 00:00:00+00:00,231254,1147969.29559048,1773,4.964105682887562,-0.16912541408276627
2020-03-19 00:00:00+00:00,265689,1320132.52085353,1571,4.96871349906669,0.14890553244484428
2020-03-20 00:00:00+00:00,284594,1347986.3913805,1781,4.736524281539667,0.07115462062787703
2020-03-21 00:00:00+00:00,245896,704149.86817941,884,2.8636084693504977,-0.13597616253329303
2020-03-22 00:00:00+00:00,209154,806322.36477289,983,3.8551611003035564,-0.14942089338582165
2020-03-23 00:00:00+00:00,259816,1044812.0625160001,1609,4.021353813914463,0.2422234334509501
2020-03-24 00:00:00+00:00,278131,1396119.81296507,1500,5.019648341842764,0.07049219447609079
2020-03-25 00:00:00+00:00,218176,894424.6370511701,1269,4.099555574633187,-0.21556388895879997
2020-03-26 00:00:00+00:00,292828,876721.7764358,1271,2.993982052385018,0.34216412437665
2020-03-27 00:00:00+00:00,276546,1048145.4868593101,1264,3.7901307083064304,-0.05560260630813996
2020-03-28 00:00:00+00:00,240627,705244.9276770599,999,2.930863650700295,-0.12988435920244734
2020-03-29 00:00:00+00:00,232820,646945.9168912901,811,2.778738582988103,-0.032444405656888
2020-03-30 00:00:00+00:00,276828,1013898.91882691,1241,3.6625591299540146,0.18902156172150164
2020-03-31 00:00:00+00:00,290227,1050378.51701018,1122,3.6191619560212525,0.04840189576198939
2020-04-01 00:00:00+00:00,281855,1017608.6024597798,1237,3.610397553563995,-0.028846385760111892
2020-04-02 00:00:00+00:00,299176,1011879.9423032298,1409,3.3822229801295216,0.061453584289794305
2020-04-03 00:00:00+00:00,278763,976482.7357660201,1069,3.5029137143954547,-0.06823074043372468
2020-04-04 00:00:00+00:00,253274,857653.8152048001,800,3.3862686861059568,-0.09143609446016865
2020-04-05 00:00:00+00:00,240259,553256.75426976,727,2.30275142354609,-0.05138703538460321
2020-04-06 00:00:00+00:00,280470,1089614.49405744,1278,3.8849591544815487,0.1673652183685106
2020-04-07 00:00:00+00:00,312770,1176112.64626102,1426,3.7603115588484193,0.11516383213890968
2020-04-08 00:00:00+00:00,286563,760551.7818916901,1134,2.6540473888523297,-0.0837900054353039
2020-04-09 00:00:00+00:00,286706,1103388.4980134298,992,3.848501594014181,0.0004990176680170766
2020-04-10 00:00:00+00:00,288585,1089003.49972664,1165,3.773597032855623,0.006553751927061091
2020-04-11 00:00:00+00:00,247852,608915.36584143,836,2.456770031476163,-0.14114732227939775
2020-04-12 00:00:00+00:00,228529,494233.0502582999,796,2.1626710406919907,-0.07796184819973206
2020-04-13 00:00:00+00:00,288113,985586.61208291,1243,3.4208335343525285,0.2607283977088246
2020-04-14 00:00:00+00:00,299391,773028.9577154901,991,2.5820046618485195,0.039144363496267154
2020-04-15 00:00:00+00:00,310253,877779.7345406101,1212,2.829238507091342,0.03628031570755308
2020-04-16 00:00:00+00:00,322903,1109195.64760971,1428,3.4350738383034845,0.040773175440688814
2020-04-17 00:00:00+00:00,284222,945920.0190872301,1151,3.3281027474552642,-0.11979139246151316
2020-04-18 00:00:00+00:00,289134,613279.3028501,923,2.121090231000505,0.01728226527151322
2020-04-19 00:00:00+00:00,251984,547594.50873346,668,2.173132058914296,-0.12848713745183893
2020-04-20 00:00:00+00:00,310810,839780.6082853,1215,2.701909875117596,0.23345133024318998
2020-04-21 00:00:00+00:00,310851,810070.43354092,1175,2.6059766046785118,0.00013191338760010218
2020-04-22 00:00:00+00:00,278755,866718.35247833,1004,3.10924773538889,-0.10325204036660651
2020-04-23 00:00:00+00:00,329045,924532.4376023201,1300,2.809744678090596,0.180409320012197
2020-04-24 00:00:00+00:00,320055,1265403.31533264,1389,3.953705817227164,-0.027321490981476737
2020-04-25 00:00:00+00:00,280805,612813.21482457,992,2.1823443842686916,-0.1226351720797988
2020-04-26 00:00:00+00:00,252833,523828.6578646402,648,2.071836579341463,-0.09961361086875231
2020-04-27 00:00:00+00:00,311217,1035215.2243083902,1111,3.3263453613022107,0.23091922336087456
2020-04-28 00:00:00+00:00,323475,881270.46901011,1066,2.724385096251982,0.03938730853391692
2020-04-29 00:00:00+00:00,331401,1797174.1981907005,1628,5.422959490739921,0.02450266635752385
2020-04-30 00:00:00+00:00,321972,2022344.5939508004,1891,6.281119457439779,-0.028451935872251477
2020-05-01 00:00:00+00:00,340574,1076318.37468511,1417,3.16030693677471,0.05777521026673127
2020-05-02 00:00:00+00:00,286773,551345.64358825,675,1.9225856115751834,-0.15797154216117493
2020-05-03 00:00:00+00:00,281752,729928.3665360397,777,2.590676788580169,-0.017508621801913038
2020-05-04 00:00:00+00:00,326098,914148.1794517201,1166,2.803292812135371,0.1573937363355007
2020-05-05 00:00:00+00:00,329075,1091229.69871237,1136,3.3160516560430597,0.009129157492532958
2020-05-06 00:00:00+00:00,333395,1019264.0032818901,1198,3.057226422957423,0.013127706449897358
2020-05-07 00:00:00+00:00,341986,1319480.5971821398,1501,3.8582883427454333,0.025768232876917763
2020-05-08 00:00:00+00:00,323625,1326677.95960724,1664,4.0994297708991585,-0.053689332311849025
2020-05-09 00:00:00+00:00,312399,1171689.06029832,1030,3.7506171924312173,-0.034688296639629246
2020-05-10 00:00:00+00:00,286789,805120.2703645501,1206,2.8073610576575465,-0.08197849544972935
2020-05-11 00:00:00+00:00,305839,1165274.9261454202,1586,3.8100926505299197,0.06642514182901027
2020-05-12 00:00:00+00:00,345215,1205576.90515213,1188,3.4922494826474226,0.12874747824835953
2020-05-13 00:00:00+00:00,296796,1111537.86226088,1274,3.7451241332796936,-0.140257520675521
2020-05-14 00:00:00+00:00,268750,1138602.3932219702,1284,4.23666006780268,-0.0944958826938368
2020-05-15 00:00:00+00:00,310642,1004693.8350728701,1140,3.2342498280106042,0.15587720930232551
2020-05-16 00:00:00+00:00,296555,588481.03567543,633,1.984390874122608,-0.045348021194815846
2020-05-17 00:00:00+00:00,236808,587798.41508162,771,2.482172963251326,-0.20147021631737794
2020-05-18 00:00:00+00:00,273723,1062998.79589117,1104,3.8834836527846397,0.15588578088578098
2020-05-19 00:00:00+00:00,274897,1176856.5809674398,1036,4.28108193602491,0.0042890075002830486
2020-05-20 00:00:00+00:00,280037,1085395.61863262,1137,3.8759007510886776,0.018697912308973885
2020-05-21 00:00:00+00:00,298483,981107.89105695,1131,3.286980803117598,0.06586986719612042
2020-05-22 00:00:00+00:00,278784,987088.01961192,1377,3.5406910712663566,-0.06599705845894066
2020-05-23 00:00:00+00:00,269230,556030.76825809,662,2.065263039995877,-0.03427025941230488
2020-05-24 00:00:00+00:00,214530,595935.2138196899,638,2.7778642326000558,-0.20317200906288302
2020-05-25 00:00:00+00:00,265875,1099658.3487016698,1128,4.13599755035889,0.2393371556425674
2020-05-26 00:00:00+00:00,295782,952761.5815765801,1114,3.2211614688404975,0.11248519040902671
2020-05-27 00:00:00+00:00,292927,1106668.0930083697,1033,3.7779654760686783,-0.009652379117052412
2020-05-28 00:00:00+00:00,299910,839340.52086408,973,2.7986413286121836,0.02383870384088871
2020-05-29 00:00:00+00:00,280960,1047675.4805142501,1137,3.7289132990968468,-0.06318562235337266
2020-05-30 00:00:00+00:00,286046,587440.1453206199,808,2.053656213757997,0.018102220956719872
2020-05-31 00:00:00+00:00,258427,752990.4090218798,842,2.9137451157266065,-0.09655440034120388
2020-06-01 00:00:00+00:00,308312,1253496.17612292,1117,4.0656743043505275,0.19303323569131714
2020-06-02 00:00:00+00:00,304114,1566267.80336627,2029,5.15026537208504,-0.013616077220477973
2020-06-03 00:00:00+00:00,314000,1129212.65239849,1200,3.596218638211752,0.032507546512163144
2020-06-04 00:00:00+00:00,318285,1152648.34209258,1247,3.621434695611103,0.013646496815286735
2020-06-05 00:00:00+00:00,327082,1061346.60727637,1265,3.24489457468271,0.027638751433463726
2020-06-06 00:00:00+00:00,284873,499113.0598101601,651,1.7520546342059797,-0.12904715025589908
2020-06-07 00:00:00+00:00,252368,452165.2916120901,589,1.7916902761526425,-0.11410347769005835
2020-06-08 00:00:00+00:00,317275,983934.7342120201,1328,3.101204741035443,0.2571918785265961
2020-06-09 00:00:00+00:00,327074,879184.1758818602,1122,2.688028323504345,0.03088487904814441
2020-06-10 00:00:00+00:00,325163,1195978.1212842404,1211,3.678087978288552,-0.0058427144927447605
2020-06-11 00:00:00+00:00,332490,1001631.2856562502,1390,3.0125155212374812,0.02253331406094783
2020-06-12 00:00:00+00:00,318274,830253.8637442399,1102,2.6086135334467784,-0.042756173117988516
2020-06-13 00:00:00+00:00,280181,582211.6816891299,761,2.0779841662679837,-0.1196861823460289
2020-06-14 00:00:00+00:00,275723,479773.86771628994,718,1.740057476947117,-0.015911143153889862
2020-06-15 00:00:00+00:00,294468,1010530.1238700199,1475,3.431714562770895,0.06798489788664708
2020-06-16 00:00:00+00:00,340517,1354151.16930217,1342,3.9767505566599315,0.15638031976309819
2020-06-17 00:00:00+00:00,333547,935895.4625944901,1284,2.805887813694892,-0.020468875269076148
2020-06-18 00:00:00+00:00,280603,776772.22410975,978,2.7682249445292815,-0.1587302539072455
2020-06-19 00:00:00+00:00,347436,1457536.60357587,1175,4.19512256523754,0.23817635591921693
2020-06-20 00:00:00+00:00,284123,544762.33690205,823,1.9173468423958988,-0.1822292450983778
2020-06-21 00:00:00+00:00,259440,475839.88766767003,777,1.8341037915035077,-0.08687434667379967
2020-06-22 00:00:00+00:00,301396,962617.1663414299,1367,3.193861784301815,0.16171754548257788
2020-06-23 00:00:00+00:00,355256,1353314.1414484598,1649,3.8094054469128174,0.17870177440974655
2020-06-24 00:00:00+00:00,312321,1311910.19175838,1363,4.200518670721405,-0.12085650910892431
2020-06-25 00:00:00+00:00,312183,1187885.16995812,1546,3.805092429626597,-0.00044185309345190493
2020-06-26 00:00:00+00:00,330381,1223831.11613144,1508,3.7043023543467695,0.05829273214749042
2020-06-27 00:00:00+00:00,275489,578597.55872123,804,2.1002564847279928,-0.16614756901879946
2020-06-28 00:00:00+00:00,264909,683500.7058680101,856,2.5801339549355062,-0.03840443720075937
2020-06-29 00:00:00+00:00,315424,1013567.9645473601,1225,3.2133508057324747,0.19068812309132577
2020-06-30 00:00:00+00:00,299733,1097730.27154463,1336,3.6623604059100265,-0.04974573906868218
2020-07-01 00:00:00+00:00,382570,1085316.1627945001,1334,2.836908703752255,0.27636930201212406
2020-07-02 00:00:00+00:00,339469,1031021.5341106,1628,3.037159605473843,-0.1126617351073006
2020-07-03 00:00:00+00:00,331009,971719.25499503,1450,2.935627898320076,-0.024921274107503222
2020-07-04 00:00:00+00:00,288647,676450.56371394,884,2.3435218925328862,-0.1279783933367371
2020-07-05 00:00:00+00:00,274104,600272.96108575,733,2.1899460098566603,-0.050383340204471216
2020-07-06 00:00:00+00:00,338767,1159525.3400778202,1636,3.422781262867458,0.23590680909435835
2020-07-07 00:00:00+00:00,345975,992282.9467519799,1392,2.868077019299024,0.021277160998562472
2020-07-08 00:00:00+00:00,347455,1088708.77697656,1467,3.133380659298499,0.004277765734518324
2020-07-09 00:00:00+00:00,362718,976219.4181682601,1341,2.6914005320062975,0.043927990675051376
2020-07-10 00:00:00+00:00,345996,969619.35967884,1307,2.8024004892508585,-0.046101930425289095
2020-07-11 00:00:00+00:00,306771,613984.72445673,871,2.0014431757132516,-0.11336836264003047
2020-07-12 00:00:00+00:00,282364,678513.9834579502,695,2.402976241510781,-0.07956097545074337
2020-07-13 00:00:00+00:00,310227,1223910.6420535203,1478,3.94520993354389,0.09867759346092275
2020-07-14 00:00:00+00:00,359847,910587.5147797199,1184,2.530485219495285,0.1599473933603459
2020-07-15 00:00:00+00:00,316064,833760.32020161,1134,2.6379477580540964,-0.12167115468518563
2020-07-16 00:00:00+00:00,345849,984626.11664377,1160,2.846982690838401,0.09423724309000714
2020-07-17 00:00:00+00:00,293907,848790.1361786299,1124,2.887954816246738,-0.1501869312908235
2020-07-18 00:00:00+00:00,311022,660373.46735698,943,2.1232371580048355,0.0582327062642265
2020-07-19 00:00:00+00:00,277093,651373.59062275,776,2.350739970416972,-0.109088746133714
2020-07-20 00:00:00+00:00,309747,909433.1942337599,1274,2.936051662271983,0.11784491127527574
2020-07-21 00:00:00+00:00,312871,890489.54961455,1201,2.846187564889523,0.010085650547059455
2020-07-22 00:00:00+00:00,364792,954797.57279829,1265,2.617375306471332,0.16595018394162442
2020-07-23 00:00:00+00:00,336245,1016262.1831599099,1399,3.022386007702449,-0.07825555384986516
2020-07-24 00:00:00+00:00,369432,1035386.49292257,1172,2.8026443105160626,0.09869886541063799
2020-07-25 00:00:00+00:00,293883,791995.3383592298,850,2.694934168901331,-0.20450042226986287
2020-07-26 00:00:00+00:00,298580,730216.7568672799,835,2.4456318469665748,0.015982550879091395
2020-07-27 00:00:00+00:00,326769,1239333.7545503601,1895,3.7926907220402186,0.0944102083193783
2020-07-28 00:00:00+00:00,354742,1269990.75861044,1908,3.580040588964487,0.0856048156342859
2020-07-29 00:00:00+00:00,346521,1131995.42933439,1447,3.266744091510731,-0.023174588856126443
2020-07-30 00:00:00+00:00,327789,1045611.30384733,1446,3.189891374778684,-0.05405732985879641
2020-07-31 00:00:00+00:00,356906,1014392.20306477,1408,2.842183104416205,0.08882848417732148
2020-08-01 00:00:00+00:00,296705,864866.8044150501,1229,2.9149047182051198,-0.1686746650378531
2020-08-02 00:00:00+00:00,287869,793876.0436919001,945,2.7577684422146884,-0.02978042163091288
2020-08-03 00:00:00+00:00,333753,1131415.83019562,1284,3.389979506388317,0.15939194564194126
2020-08-04 00:00:00+00:00,329032,993343.0612446499,1099,3.0189861814189802,-0.014145191204273821
2020-08-05 00:00:00+00:00,291814,993543.74632025,1075,3.4047158337853904,-0.11311361812832799
2020-08-06 00:00:00+00:00,356612,1194659.24607116,1392,3.3500253667043176,0.22205240324316167
2020-08-07 00:00:00+00:00,326499,1022839.8173276101,1522,3.1327502299474426,-0.08444191446165583
2020-08-08 00:00:00+00:00,283631,805601.8056011399,714,2.8403164872709254,-0.131295961090233
2020-08-09 00:00:00+00:00,268402,698476.61250996,782,2.6023524880960647,-0.05369300252793241
2020-08-10 00:00:00+00:00,308367,1024528.5549535599,1135,3.322432539647757,0.1488997846513811
2020-08-11 00:00:00+00:00,349952,1042770.73857037,1152,2.9797536192688425,0.13485554550259926
2020-08-12 00:00:00+00:00,346405,976274.0573281399,1516,2.818302441731903,-0.010135675749817108
2020-08-13 00:00:00+00:00,325346,907786.7261744698,1337,2.7902194161737652,-0.06079300241047325
2020-08-14 00:00:00+00:00,365679,1440043.27138648,1550,3.9379982754997687,0.1239695585622691
2020-08-15 00:00:00+00:00,313760,1432177.73151399,1393,4.564564417114961,-0.14197971444901125
2020-08-16 00:00:00+00:00,285069,1819310.32164452,1210,6.381999872467788,-0.0914425038245793
2020-08-17 00:00:00+00:00,292944,2938608.11177304,1787,10.031296465444045,0.0276248908159078
2020-08-18 00:00:00+00:00,346036,2076963.08785898,1717,6.002158988830584,0.18123600415096397
2020-08-19 00:00:00+00:00,333879,1887293.86475865,1512,5.652628241844051,-0.03513218277867047
2020-08-20 00:00:00+00:00,333683,1846156.89173235,1386,5.532666907610966,-0.0005870390171289763
2020-08-21 00:00:00+00:00,314297,1495713.75280942,1335,4.758918325053755,-0.058097056188058716
2020-08-22 00:00:00+00:00,311699,1358275.33979499,1015,4.357650617406504,-0.008266066809419104
2020-08-23 00:00:00+00:00,288728,1371402.62063225,716,4.749808195368132,-0.07369609783797826
2020-08-24 00:00:00+00:00,329133,1864226.3705456303,1128,5.664051828730727,0.1399413981324984
2020-08-25 00:00:00+00:00,304409,1616790.3840057198,1424,5.311243701749028,-0.07511856908909165
2020-08-26 00:00:00+00:00,324184,1947966.62296821,1343,6.008830241369746,0.06496194264952737
2020-08-27 00:00:00+00:00,328157,2013412.44461546,1282,6.135515758053188,0.012255385830269194
2020-08-28 00:00:00+00:00,352722,2165612.96771944,1305,6.1397161722814,0.0748574615199431
2020-08-29 00:00:00+00:00,292783,1751538.2608427599,1077,5.982376916838613,-0.16993269487018103
2020-08-30 00:00:00+00:00,269114,1753307.7044366903,858,6.515111456247874,-0.08084144229685464
2020-08-31 00:00:00+00:00,302920,2697925.47431119,1358,8.906395993368514,0.12561962588345454
2020-09-01 00:00:00+00:00,376508,2653444.8390495502,1531,7.047512507169968,0.24292882609269784
2020-09-02 00:00:00+00:00,317449,2306329.2870145002,1536,7.265196258342286,-0.15685988079934554
2020-09-03 00:00:00+00:00,310922,2741473.9287789,1781,8.817240107740526,-0.020560782991913662
2020-09-04 00:00:00+00:00,298286,2654809.0983728194,2273,8.900213547980192,-0.040640417853995525
2020-09-05 00:00:00+00:00,325523,2428545.2473300104,1854,7.460441343100213,0.09131169414588691
2020-09-06 00:00:00+00:00,262820,2294692.6520752395,865,8.73104273675991,-0.19262233390574557
2020-09-07 00:00:00+00:00,327662,2985927.9004320004,1475,9.112829380373679,0.24671638383684646
2020-09-08 00:00:00+00:00,332668,2703153.93985139,1406,8.125680678187834,0.015277938851621542
2020-09-09 00:00:00+00:00,314864,3188715.62976655,1271,10.127279173759305,-0.05351882357184945
2020-09-10 00:00:00+00:00,345981,3493320.23694446,1198,10.096855714459638,0.09882679506072467
2020-09-11 00:00:00+00:00,308323,3130284.86298278,1414,10.152615481111628,-0.10884412727866555
2020-09-12 00:00:00+00:00,300152,2593736.7327947305,957,8.641410794513215,-0.026501428696529272
2020-09-13 00:00:00+00:00,255110,2620089.08716228,912,10.270428784298067,-0.1500639675897545
2020-09-14 00:00:00+00:00,354020,2762366.3035074202,1385,7.802853803478392,0.38771510328877734
2020-09-15 00:00:00+00:00,332957,2860061.91557991,1309,8.58988372546578,-0.05949663860798826
2020-09-16 00:00:00+00:00,342609,3050638.9733121702,1225,8.904141377816025,0.02898872827422161
2020-09-17 00:00:00+00:00,348581,4143516.66667716,1239,11.886811578018195,0.017430948982659622
2020-09-18 00:00:00+00:00,325157,3787104.81625388,1242,11.647003805096862,-0.06719815480476565
2020-09-19 00:00:00+00:00,296357,2860939.8744368097,947,9.653694275609517,-0.0885725972376421
2020-09-20 00:00:00+00:00,259095,2360008.5692872,833,9.108661183300335,-0.12573349035116432
2020-09-21 00:00:00+00:00,297605,3456045.3842892703,1104,11.612860618233128,0.14863274088654732
2020-09-22 00:00:00+00:00,312989,2782025.07079536,1270,8.888571390034027,0.051692679894491
2020-09-23 00:00:00+00:00,349938,2652893.3213330396,1572,7.5810381305632415,0.11805207211755042
2020-09-24 00:00:00+00:00,316552,2409206.5700332997,1444,7.610776649755174,-0.09540547182643777
2020-09-25 00:00:00+00:00,353070,2838226.51285114,1524,8.038707658116351,0.11536177310520856
2020-09-26 00:00:00+00:00,276162,2385729.1863269797,727,8.638875682849124,-0.21782649332993453
2020-09-27 00:00:00+00:00,259382,2072273.32734572,722,7.989271913030665,-0.060761437127483164
2020-09-28 00:00:00+00:00,295476,2293688.52488774,1232,7.762689778146923,0.1391538348844561
2020-09-29 00:00:00+00:00,347696,2586561.9429715998,1441,7.439147827330771,0.17673178193829608
2020-09-30 00:00:00+00:00,351417,2388252.74332288,1331,6.7960649124057175,0.010701877502185875
2020-10-01 00:00:00+00:00,304757,1977666.5073764499,1457,6.489322664865614,-0.13277672964028486
2020-10-02 00:00:00+00:00,315443,2708626.7982977,1606,8.586739278721353,0.03506400181127911
2020-10-03 00:00:00+00:00,310855,2174249.74651711,860,6.994417804175934,-0.01454462454389538
2020-10-04 00:00:00+00:00,268019,1876623.6037806298,560,7.001830481348821,-0.13780058226504321
2020-10-05 00:00:00+00:00,294986,2042046.8102250702,1068,6.922521103459386,0.10061600110439928
2020-10-06 00:00:00+00:00,317922,2176302.67316529,1066,6.845398157929587,0.07775284250778003
2020-10-07 00:00:00+00:00,370554,2110681.8758366196,1215,5.696016979540417,0.16555004057599043
2020-10-08 00:00:00+00:00,330227,2022716.0215562598,1266,6.1252290744132365,-0.10882894261025389
2020-10-09 00:00:00+00:00,339343,2758949.9255976,1546,8.13026915421152,0.027605253356024706
2020-10-10 00:00:00+00:00,298486,1865861.9233934302,1239,6.251086896515851,-0.12040030293832493
2020-10-11 00:00:00+00:00,256096,2133739.1510218703,839,8.331794135878226,-0.14201671100152102
