timestamp,log_ret,ret_lag_1,ret_lag_2,ret_lag_3,ret_lag_4,ret_lag_5,ema_10,ema_dist_10,ema_20,ema_dist_20,ema_50,ema_dist_50,rsi_14,roc_5,roc_10,momentum_10,momentum_20,ret_std_10,ret_std_20,atr_14,hl_range,bb_width,log_volume,vol_ma_10,vol_spike_10,vol_ma_20,vol_spike_20,ret_x_log_vol,ret_mean_10,ret_mean_20,day_of_week,rsi_lag_1,ret_std_10_lag_1,log_volume_lag_1,rsi_lag_2,ret_std_10_lag_2,log_volume_lag_2,rsi_lag_3,ret_std_10_lag_3,log_volume_lag_3,target_ret_fwd_1,target_log_vol_fwd_1,target_vol_ratio_fwd_1,target_ret_fwd_3,target_vol_fwd_3,target_log_vol_fwd_3,target_vol_ratio_fwd_3,target_ret_fwd_7,target_vol_fwd_7,target_log_vol_fwd_7,target_vol_ratio_fwd_7,target_ret_fwd_14,target_vol_fwd_14,target_log_vol_fwd_14,target_vol_ratio_fwd_14
2017-09-06 00:00:00+00:00,0.07083892407415307,0.09512755685772471,-0.18597394531013778,-0.0040005309519532285,-0.12405167724870692,0.009492473476104315,335.2635139144238,-0.0007859904328601444,332.48063399731063,0.007577481949549414,320.4140249835196,0.045522273930520454,51.70118658027473,-0.13762034701127523,-0.037715795823399345,-13.129999999999995,33.0,0.0889877023024173,0.06655241247185259,40.113746987713114,0.07238805970149254,0.37273378995620554,8.610011155502006,5445.495400000001,1.0074950903456825,5694.1511395,0.9634991670561364,0.6099239265222175,-0.003844544141043145,0.005185175722509842,2.0,45.24415903390065,0.08735034004664459,9.029348239905453,35.31848960874299,0.08030847803923773,8.815490315824363,53.89916210488359,0.05304458807884972,8.56667304341062,-0.0015235480698769116,8.040413842741879,0.5777429885259268,-0.12127419730241878,0.04209879259247606,7.915927855174029,0.4962627408422576,-0.1904379881796282,0.035901289928264905,8.772025835068627,1.2591702515068766,-0.1722234608869528,0.09353953488272378,6.966559270338637,0.1790078497610005
2017-09-07 00:00:00+00:00,-0.0015235480698769116,0.07083892407415307,0.09512755685772471,-0.18597394531013778,-0.0040005309519532285,-0.12405167724870692,335.1228750208922,-0.0018884864867930351,332.67200218804294,0.005464835633896978,320.9660240037737,0.042135226113737434,51.55543729595249,-0.025208369761613225,-0.033265895953757174,-11.509999999999991,40.53000000000003,0.08898645504486827,0.06614697900154987,38.8434793457336,0.06675834853059877,0.354784372107546,8.040413842741879,5327.966975,0.582566946184947,5372.453689,0.5777429885259268,-0.012249956991120992,-0.003383179130253453,0.0064581640047259555,3.0,51.70118658027473,0.0889877023024173,8.610011155502006,45.24415903390065,0.08735034004664459,9.029348239905453,35.31848960874299,0.08030847803923773,8.815490315824363,-0.09890718209077135,8.500201024793034,0.8920010704346153,-0.13072934448703846,0.03933146339247689,8.33241686173117,0.7599597103646528,-0.4409926881456959,0.08448356417745002,9.441607379294718,2.3349082149971254,-0.2635308988599698,0.09571845714498864,7.556195757431471,0.32916129778167563
2017-09-08 00:00:00+00:00,-0.09890718209077135,-0.0015235480698769116,0.07083892407415307,0.09512755685772471,-0.18597394531013778,-0.0040005309519532285,329.2805341080027,-0.07984235745736343,329.8451448368008,-0.08141743256547868,320.2610818859787,-0.05392813196118419,43.414636140781106,-0.1134681218363226,-0.1913797704830531,-71.70999999999998,12.079999999999984,0.08838169047857028,0.07017207241471006,40.57608796389549,0.2082576982738705,0.3447423496050632,8.500201024793034,5516.329243,0.891128269081817,5510.931649,0.8920010704346153,-0.8407309305673658,-0.021242590413522337,0.0020342930339926797,4.0,51.55543729595249,0.08898645504486827,8.040413842741879,51.70118658027473,0.0889877023024173,8.610011155502006,45.24415903390065,0.08735034004664459,9.029348239905453,-0.020843467141770648,7.915927855174029,0.4962627408422576,-0.018958071660366217,0.014149957307545667,8.482528549350784,0.9090296412612404,-0.180310312936898,0.11306662089872739,9.562678596927945,2.4254207626044946,-0.13775069851810212,0.09366089488946962,7.289277701567655,0.2676570727958004
2017-09-09 00:00:00+00:00,-0.020843467141770648,-0.09890718209077135,-0.0015235480698769116,0.07083892407415307,0.09512755685772471,-0.18597394531013778,323.3640733610931,-0.08233466718908698,326.69227389996263,-0.09168344736898917,319.33868651790107,-0.07076714307407991,41.99763041127437,0.04570602953095837,-0.23110408623325474,-89.19,-2.3600000000000136,0.0865835692365875,0.0700757160434976,39.48779596647439,0.08539462155422246,0.3466862287851492,7.915927855174029,5345.728456999999,0.5126688050178304,5522.4541245,0.4962627408422576,-0.1649953821459469,-0.026279967134654143,-0.0003960815556627412,5.0,43.414636140781106,0.08838169047857028,8.500201024793034,51.55543729595249,0.08898645504486827,8.040413842741879,51.70118658027473,0.0889877023024173,8.610011155502006,-0.010978695254496504,8.33241686173117,0.7599597103646528,-0.009412630861977229,0.011315615159204784,8.55184850281034,1.0073592354403598,-0.1741592324831322,0.11312529271423238,9.245906348361576,1.6846584269351548,-0.03710930890500344,0.09636365444014211,7.946028472567174,0.527899808408353
2017-09-10 00:00:00+00:00,-0.010978695254496504,-0.020843467141770648,-0.09890718209077135,-0.0015235480698769116,0.07083892407415307,0.09512755685772471,317.93424184089434,-0.0768531306958818,323.53110495710905,-0.09282292953281977,318.32540469366967,-0.07798750689584329,41.24606354833697,-0.05956615078983618,-0.23724629018425636,-91.29000000000002,-29.79000000000002,0.08638044083903337,0.06763269885596593,39.64938196886907,0.14224872231686542,0.36400155424813946,8.33241686173117,5317.786701,0.781612957364083,5469.304403,0.7599597103646528,-0.09147906545837466,-0.02708200916597312,-0.004833605698052275,6.0,41.99763041127437,0.0865835692365875,7.915927855174029,43.414636140781106,0.08838169047857028,8.500201024793034,51.55543729595249,0.08898645504486827,8.040413842741879,0.012864090735900956,8.482528549350784,0.9090296412612404,-0.05818509562271291,0.030192877574438032,8.772025835068627,1.2591702515068766,-0.13066376325655685,0.11489883232773103,8.436966030232199,0.7481888609152753,-0.039970568330037586,0.09638413247561131,8.62614520950122,1.053575287773049
2017-09-11 00:00:00+00:00,0.012864090735900956,-0.010978695254496504,-0.020843467141770648,-0.09890718209077135,-0.0015235480698769116,0.07083892407415307,314.1825615061863,-0.0537348776623742,321.0329044850034,-0.07392670394044316,317.50087901940816,-0.06362463966020489,42.54472518753282,-0.1125373134328358,-0.2346702363177675,-91.15999999999997,-12.5,0.08654548346418901,0.06713721243959435,38.22942611394985,0.06649848637739669,0.3720306045375211,8.482528549350784,5380.882914,0.8975565064674068,5312.969182499999,0.9090296412612404,0.1091200169287188,-0.026744847439993457,-0.002059259898935811,0.0,41.24606354833697,0.08638044083903337,8.33241686173117,41.99763041127437,0.0865835692365875,7.915927855174029,43.414636140781106,0.08838169047857028,8.500201024793034,-0.011298026343381637,8.55184850281034,1.0073592354403598,-0.32312743439455843,0.10398318780107843,9.441607379294718,2.3349082149971254,-0.009225064154743496,0.12689185020366472,8.325056546247438,0.6630944528548445,-0.009734410674184965,0.09704862904639867,8.677691740819967,1.135857288427429
2017-09-12 00:00:00+00:00,-0.011298026343381637,0.012864090735900956,-0.010978695254496504,-0.020843467141770648,-0.09890718209077135,-0.0015235480698769116,310.50573214142514,-0.05328639837762842,318.4545326292888,-0.07691689117140865,316.57770729315683,-0.0714444092938371,41.6728392218861,-0.12116954169033467,-0.14332342484117278,-49.18000000000001,-21.78000000000003,0.07951920309499862,0.0669787940712451,37.67375282009629,0.10358552183970605,0.38487248042397515,8.55184850281034,5074.481592,1.020067552941869,5138.4985990000005,1.0073592354403598,-0.09661900966936003,-0.01546948234946093,-0.003573769322145516,1.0,42.54472518753282,0.08654548346418901,8.482528549350784,41.24606354833697,0.08638044083903337,8.33241686173117,41.99763041127437,0.0865835692365875,7.915927855174029,-0.05975116001523219,8.772025835068627,1.2591702515068766,-0.15005421493315016,0.1690950766988244,9.562678596927945,2.4254207626044946,-0.03446946549946432,0.12748160522519147,7.533644788865924,0.3068712633663429,-0.020830506042540296,0.09717720771760435,8.42659605654674,0.8915677764669105
2017-09-13 00:00:00+00:00,-0.05975116001523219,-0.011298026343381637,0.012864090735900956,-0.010978695254496504,-0.020843467141770648,-0.09890718209077135,304.39741720662056,-0.09030108553109856,314.49791047411844,-0.11951720257044986,315.0221109287193,-0.12098233618065937,37.45328580695367,-0.08607544803458855,-0.18977675044620634,-64.85999999999996,-46.50999999999999,0.0805731205623635,0.06777665088185919,37.657770475803694,0.13524249756238485,0.41393334950655064,8.772025835068627,5194.242217,1.2419960584213934,5123.3964209999995,1.2591702515068766,-0.5241387193289363,-0.021044545255788825,-0.007762962225217979,2.0,41.6728392218861,0.07951920309499862,8.55184850281034,42.54472518753282,0.08654548346418901,8.482528549350784,41.24606354833697,0.08638044083903337,8.33241686173117,-0.25207824803594464,9.441607379294718,2.3349082149971254,-0.10499544160592286,0.16956399140982634,9.245906348361576,1.6846584269351548,0.01821452729267535,0.12556330259924614,6.966559270338637,0.1790078497610005,0.11204069224259014,0.09751132426781312,8.615789569388202,1.0524572655416957
2017-09-14 00:00:00+00:00,-0.25207824803594464,-0.05975116001523219,-0.011298026343381637,0.012864090735900956,-0.010978695254496504,-0.020843467141770648,288.18152316905315,-0.2532137465532326,305.04191900039285,-0.2944904073996373,311.1079105001421,-0.30824645489076463,26.85590300654799,-0.2747523084181438,-0.2416041160094442,-68.55999999999997,-112.03,0.09670466882245704,0.08678748061273105,39.880072584674856,0.31954834812508703,0.5220392712625425,9.441607379294718,5780.656832000001,2.180021600701032,5397.195777999999,2.3349082149971254,-2.380023846815859,-0.027654975528369506,-0.020953977551800194,3.0,37.45328580695367,0.0805731205623635,8.772025835068627,41.6728392218861,0.07951920309499862,8.55184850281034,42.54472518753282,0.08654548346418901,8.482528549350784,0.16177519311802663,9.562678596927945,2.4254207626044946,0.17959958040210053,0.07459315614491484,8.436966030232199,0.7481888609152753,0.17746178928572623,0.08534433606586475,7.556195757431471,0.32916129778167563,0.34026861508057543,0.0669596190095231,8.794962679132457,1.2390664845823822
2017-09-15 00:00:00+00:00,0.16177519311802663,-0.25207824803594464,-0.05975116001523219,-0.011298026343381637,0.012864090735900956,-0.010978695254496504,281.78488259286166,-0.10215197610317389,300.08554576226015,-0.15690707675591686,308.82916891190126,-0.1807768647909922,38.359892943630946,-0.13798977853492334,-0.18933640936909213,-59.089999999999975,-77.79000000000002,0.10777042706136508,0.09579356032873428,42.66935311434094,0.3119762845849803,0.5622227343574219,9.562678596927945,6368.604438,2.233439906414863,5864.5062825,2.4254207626044946,1.5470041767436382,-0.020990211902339323,-0.013404712210950898,4.0,26.85590300654799,0.09670466882245704,9.441607379294718,37.45328580695367,0.0805731205623635,8.772025835068627,41.6728392218861,0.07951920309499862,8.55184850281034,-0.014692386688004868,9.245906348361576,1.6846584269351548,0.1521271771217882,0.06217239518196234,8.325056546247438,0.6630944528548445,0.0425596144187959,0.0652213056956299,7.289277701567655,0.2676570727958004,0.14411745451641816,0.056421498625180935,9.313726852307717,1.9303171283436018
